year;sp500_close_abs;sp500_close_rel_chg;vix_abs;vix_rel_chg;target_1d;target_5d;target_10d;target_20d
1996;706.99;0.00366264;15.41;-0.012179487;0.005417333;-0.006647902;-0.002432849;0.040863379
1996;710.82;0.005417333;15.08;-0.021414666;-0.001364621;-0.013927577;-0.009918123;0.037702935
1996;709.85;-0.001364621;15.98;0.059681698;-0.004620695;-0.017736141;-0.004395295;0.038275692
1996;706.57;-0.004620695;16.4;0.026282854;0.000990702;-0.00717551;0.01071373;0.050370098
1996;707.27;0.000990702;16.450001;0.003048841;-0.007041158;-0.009006461;0.024488526;0.051861382
1996;702.29;-0.007041158;16.889999;0.026747597;-0.001950761;0.004243261;0.036110439;0.057611528
1996;700.92;-0.001950761;17.290001;0.023682772;-0.005221709;0.004066085;0.042658221;0.068210352
1996;697.26;-0.005221709;18.34;0.060728684;0.006080945;0.013581734;0.049637151;0.085721252
1996;701.50;0.006080945;18.280001;-0.003271483;-0.00085531;0.018018532;0.04;0.077633642
1996;700.90;-0.00085531;18.48;0.010940864;0.006234841;0.033799401;0.043130261;0.077186475
1996;705.27;0.006234841;18.110001;-0.020021591;-0.002126845;0.031732528;0.043401818;0.073376154
1996;703.77;-0.002126845;17.889999;-0.012148094;0.00420592;0.038435853;0.0480981;0.075010302
1996;706.73;0.00420592;18.040001;0.008384685;0.010484909;0.035572284;0.042859366;0.058791901
1996;714.14;0.010484909;17.65;-0.02161868;0.014632985;0.021592405;0.039236004;0.043352844
1996;724.59;0.014632985;16.969999;-0.038526969;0.004223078;0.009025794;0.026718558;0.027311997
1996;727.65;0.004223078;17.209999;0.014142605;0.00435649;0.011310383;0.020751735;0.016422731
1996;730.82;0.00435649;15.78;-0.083091173;0.001436742;0.009304617;0.024506718;0.025916094
1996;731.87;0.001436742;14.04;-0.11026616;-0.003156298;0.007036769;0.03437769;0.021410906
1996;729.56;-0.003156298;15.36;0.094017094;0.002151982;0.017270684;0.036186194;0.015310598
1996;731.13;0.002151982;14.89;-0.030598958;0.006496793;0.017534501;0.032648093;-0.002502975
1996;735.88;0.006496793;13.79;-0.073875084;0.002364516;0.009335761;0.02872751;-0.009838561
1996;737.62;0.002364516;14.36;0.0413343;-0.000813427;0.015061956;0.025677178;-0.022559041
1996;737.02;-0.000813427;15.12;0.052924791;0.006974031;0.027149874;0.01527774;-0.014897832
1996;742.16;0.006974031;15.23;0.007275132;0.002411879;0.018594373;0.00396141;-0.014309583
1996;743.95;0.002411879;15.94;0.046618516;-0.001613012;0.014853149;0.000577996;0.002432959
1996;742.75;-0.001613012;15.77;-0.010664994;0.008051161;0.019212386;-0.004240996;0.00823965
1996;748.73;0.008051161;14.92;-0.05389981;0.011085438;0.010457708;0.001375663;-0.002417427
1996;757.03;0.011085438;15.91;0.066353887;-0.001413418;-0.011558327;-0.012535831;-0.00792571
1996;755.96;-0.001413418;16.969999;0.066624701;-0.001269908;-0.014365839;-0.020146569;-0.000185195
1996;755.00;-0.001269908;16.959999;-0.000589275;0.002675497;-0.014066225;-0.034039735;0.002370861
1996;757.02;0.002675497;17.139999;0.010613208;-0.000607646;-0.023011281;-0.037489102;-0.004187472
1996;756.56;-0.000607646;17.93;0.046091076;-0.010944274;-0.008988051;-0.047028656;-0.020910437
1996;748.28;-0.010944274;18.68;0.041829336;-0.004249746;-0.000988935;-0.029721495;-0.015061207
1996;745.10;-0.004249746;17.93;-0.040149893;-0.000966313;-0.005864985;-0.018198899;0.003932358
1996;744.38;-0.000966313;18.139999;0.011712158;-0.006421451;-0.02025847;0.001853892;0.004392918
1996;739.60;-0.006421451;18.82;0.037486275;0.013737155;-0.014818821;0.012533802;0.01842888
1996;749.76;0.013737155;17.75;-0.05685441;-0.002960948;-0.038385617;-0.003787879;-0.001800576
1996;747.54;-0.002960948;17.879999;0.007323887;-0.00910988;-0.028761003;0.004668646;0.009778741
1996;740.73;-0.00910988;19.68;0.100671202;-0.015430724;-0.01240668;0.020371795;0.025339867
1996;729.30;-0.015430724;20.450001;0.039126067;-0.000904977;0.022569587;0.037693679;0.041423283
1996;728.64;-0.000904977;21.09;0.031295793;-0.010512736;0.027764054;0.034598704;0.055198726
1996;720.98;-0.010512736;21.99;0.042674253;0.007018225;0.035978807;0.02740714;0.064107187
1996;726.04;0.007018225;20.77;-0.055479764;0.00757534;0.034419591;0.01510936;0.060203295
1996;731.54;0.00757534;19.42;-0.064997593;0.019438445;0.033190256;0.022541488;0.061008284
1996;745.76;0.019438445;18.77;-0.033470649;0.004170242;0.014790281;0.002534327;0.041487878
1996;748.87;0.004170242;18.85;0.00426212;-0.002603923;0.006650019;0.005822105;0.045201437
1996;746.92;-0.002603923;19.5;0.034482759;0.005502597;-0.008273978;0.001994859;0.052629465
1996;751.03;0.005502597;18.68;-0.042051282;0.006377908;-0.018667696;0.005086348;0.035324821
1996;755.82;0.006377908;18.59;-0.004817987;0.001283374;-0.010306687;0.004868884;0.019449075
1996;756.79;0.001283374;19.129999;0.029047821;-0.003884829;-0.012077327;0.003594128;0.010874879
1996;753.85;-0.003884829;19.51;0.019864141;-0.017390728;-0.000822445;0.019911123;0.014817271
1996;740.74;-0.017390728;20.92;0.07227063;-0.005035505;0.01035451;0.035721036;0.042876043
1997;737.01;-0.005035505;21.139999;0.010516205;0.014952307;0.024205913;0.044422735;0.063988277
1997;748.03;0.014952307;19.129999;-0.095080421;-0.000508001;0.01533361;0.037618812;0.050973891
1997;747.65;-0.000508001;19.889999;0.039728178;0.007463385;0.015863038;0.038855079;0.052270447
1997;753.23;0.007463385;19.35;-0.027149272;-0.006399108;0.020750634;0.039151388;0.047833995
1997;748.41;-0.006399108;20.24;0.045994832;0.008604909;0.025106559;0.050533798;0.039911279
1997;754.85;0.008604909;20.91;0.033102767;0.006160164;0.019739021;0.030085447;0.033516593
1997;759.50;0.006160164;19.629999;-0.061214778;1.32E-05;0.02194865;0.014509546;0.03957867
1997;759.51;1.32E-05;19.84;0.010697963;0.012310569;0.022633013;0.007254677;0.034127266
1997;768.86;0.012310569;19.27;-0.028729839;-0.002159041;0.018026689;-0.004994407;0.026961996
1997;767.20;-0.002159041;19.4;0.006746238;0.003323775;0.024804484;0.006908238;0.046363399
1997;769.75;0.003323775;19.610001;0.010824794;0.00834037;0.010146151;0.018733355;0.054654108
1997;776.17;0.00834037;18.629999;-0.049974602;0.00068284;-0.007279333;0.012870892;0.041627479
1997;776.70;0.00068284;18.6;-0.001610252;0.00775074;-0.015037981;0.012913609;0.050972061
1997;782.72;0.00775074;17.809999;-0.042473172;0.004484362;-0.022613451;0.008355478;0.038034035
1997;786.23;0.004484362;17.09;-0.040426673;-0.011027308;-0.017463083;-0.010111545;0.021075258
1997;777.56;-0.011027308;18.469999;0.080748917;-0.009053964;0.008500952;0.003330933;0.031135861
1997;770.52;-0.009053964;19.33;0.046562049;-0.007138037;0.020297981;0.024710585;0.051601516
1997;765.02;-0.007138037;20.16;0.042938438;0;0.028378343;0.026679041;0.061449374
1997;765.02;0;20.74;0.028769841;0.009777522;0.031685446;0.032116807;0.053148937
1997;772.50;0.009777522;20.23;-0.024590164;0.015106796;0.007482201;0.039184466;0.029216828
1997;784.17;0.015106796;19.469999;-0.037568018;0.002537715;-0.005126439;0.035260211;0.008480304
1997;786.16;0.002537715;19.469999;0;0.000725043;0.004324819;0.028391167;0.011638852
1997;786.73;0.000725043;19.58;0.005649769;0.003215843;-0.001652409;0.037573246;0.005363975
1997;789.26;0.003215843;19.43;-0.007660878;-0.013911765;0.000418113;0.029432633;0.016129032
1997;778.28;-0.013911765;21.059999;0.083890839;0.002402734;0.031466824;0.031505371;0.02605746
1997;780.15;0.002402734;20.16;-0.042734997;0.012061783;0.040594757;0.027712619;0.031814395
1997;789.56;0.012061783;18.9;-0.0625;-0.005230761;0.023962713;0.026242464;0.030510664
1997;785.43;-0.005230761;20.65;0.092592593;0.005296462;0.03929058;0.033866799;0.032988299
1997;789.59;0.005296462;19.969999;-0.032929831;0.016692207;0.029002394;0.020377664;0.018579263
1997;802.77;0.016692207;19.48;-0.024536756;0.011273466;3.74E-05;-0.009591788;-0.016455523
1997;811.82;0.011273466;19.23;-0.012833676;-0.004114213;-0.012379592;-0.025867803;-0.022973073
1997;808.48;-0.004114213;19.18;-0.002600104;0.009660103;0.0022264;-0.016289828;-0.015795072
1997;816.29;0.009660103;19.700001;0.027111627;-0.004655208;-0.005218734;-0.031042889;-0.03262321
1997;812.49;-0.004655208;20.610001;0.046192891;-0.011926301;-0.008381642;-0.012923236;-0.032886559
1997;802.80;-0.011926301;21.41;0.038816058;-0.001283009;-0.009628799;-0.005281515;-0.025099651
1997;801.77;-0.001283009;20.549999;-0.040168192;0.010614016;-0.013657283;0.00399117;-0.022038739
1997;810.28;0.010614016;19.84;-0.034549831;0.002159747;-0.018475095;0.004159056;-0.02393
1997;812.03;0.002159747;19.98;0.007056452;-0.007819908;-0.025959632;-0.000849722;-0.028274817
1997;805.68;-0.007819908;20.74;0.038038038;-0.013169;-0.004579982;-0.001762486;-0.018841227
1997;795.07;-0.013169;21.08;0.016393443;-0.005345441;0.004389551;-0.006930207;-0.026651741
1997;790.82;-0.005345441;21.1;0.000948767;0.005677651;0.01789282;0.002971599;-0.042613996
1997;795.31;0.005677651;20.889999;-0.009952654;-0.005482139;0.02306019;0.000502949;-0.044850436
1997;790.95;-0.005482139;20.620001;-0.012924749;0.013957899;0.025779126;-0.00163095;-0.051634111
1997;801.99;0.013957899;19.49;-0.05480121;-0.004276861;0.002830459;-0.020224691;-0.064427237
1997;798.56;-0.004276861;20.48;0.05079528;0.008026949;-0.011270287;-0.019923362;-0.05091665
1997;804.97;0.008026949;19.32;-0.056640625;0.010783011;-0.014658931;-0.025926432;-0.053219375
1997;813.65;0.010783011;19;-0.016563147;-0.002839059;-0.022048792;-0.027972716;-0.058415781
1997;811.34;-0.002839059;19.25;0.013157895;-0.008726305;-0.026721227;-0.027448419;-0.062538517
1997;804.26;-0.008726305;19.610001;0.018701351;-0.018277671;-0.022990078;-0.017108895;-0.057095964
1997;789.56;-0.018277671;19.790001;0.00917899;0.004572167;-0.00875171;-0.019859162;-0.065745478
1997;793.17;0.004572167;19.809999;0.00101051;0.00320234;-0.011435127;-0.045450534;-0.062332161
1997;795.71;0.00320234;20.950001;0.057546797;-0.007603273;-0.006057483;-0.045330585;-0.051513742
1997;789.66;-0.007603273;21.26;0.014797088;-0.004926171;-0.000747157;-0.050084847;-0.033090191
1997;785.77;-0.004926171;21.74;0.022577611;-0.003970628;0.006019573;-0.045114983;-0.030543289
1997;782.65;-0.003970628;21.219999;-0.023919089;0.00185268;-0.01120552;-0.031623331;-0.020839456
1997;784.10;0.00185268;19.690001;-0.0721017;0.00865961;-0.034408876;-0.028019385;-0.030263997
1997;790.89;0.00865961;20.059999;0.018791162;-0.002301205;-0.039512448;-0.031319147;-0.020584405
1997;789.07;-0.002301205;19.26;-0.039880311;0.00181226;-0.04937458;-0.036080449;-0.019554666
1997;790.50;0.00181226;18.32;-0.048805815;-0.021024668;-0.05082859;-0.040683112;-0.024440228
1997;773.88;-0.021024668;20.5;0.118995633;-0.021657104;-0.020649196;-0.046816044;-0.010996537
1997;757.12;-0.021657104;22.139999;0.079999951;0.003328402;0.006617181;-0.01768544;0.020921386
1997;759.64;0.003328402;20.84;-0.058717211;-0.012545416;0.008530356;-0.006476752;0.045297773
1997;750.11;-0.012545416;21.299999;0.022072889;0.000279959;0.013984616;0.017890709;0.06829665
1997;750.32;0.000279959;21.190001;-0.005164226;0.010102356;0.010688773;0.015260156;0.064252586
1997;757.90;0.010102356;19.23;-0.092496503;0.005581211;-0.026718564;0.011136034;0.072661301
1997;762.13;0.005581211;18.51;-0.037441498;0.005235327;-0.024142863;-0.002309317;0.089433561
1997;766.12;0.005235327;18.440001;-0.003781686;-0.007205138;-0.014880175;0.011081815;0.08045737
1997;760.60;-0.007205138;18.559999;0.006507483;-0.002971338;0.003852222;0.01714436;0.072337628
1997;758.34;-0.002971338;19.01;0.024245745;-0.027283277;0.004523037;0.016931719;0.081652029
1997;737.65;-0.027283277;19.76;0.03945292;0.008242391;0.038893784;0.037578798;0.118118349
1997;743.73;0.008242391;19.09;-0.033906883;0.014776868;0.022373711;0.039301897;0.126295833
1997;754.72;0.014776868;18.25;-0.044002095;0.011673203;0.026354145;0.052112042;0.103892834
1997;763.53;0.011673203;17.639999;-0.033424712;-0.002305083;0.01324113;0.049519993;0.094966799
1997;761.77;-0.002305083;18.709999;0.0606576;0.005999186;0.01235281;0.048256035;0.105162976
1997;766.34;0.005999186;18.75;0.002137948;-0.007790276;-0.001265757;0.060847666;0.082743952
1997;760.37;-0.007790276;20.1;0.072;0.018727725;0.016557728;0.091955232;0.095874377
1997;774.61;0.018727725;19.52;-0.028855721;-0.001252243;0.0250965;0.068615174;0.086559688
1997;773.64;-0.001252243;20.48;0.049180328;-0.003179774;0.035804767;0.054262965;0.084936146
1997;771.18;-0.003179774;20.83;0.017089844;-0.007533909;0.035465131;0.063642729;0.083612127
1997;765.37;-0.007533909;21.15;0.015362458;0.009916772;0.062192142;0.077622588;0.106693495
1997;772.96;0.009916772;21.34;0.008983452;0.027284724;0.074169427;0.083704202;0.099293625
1997;794.05;0.027284724;19.809999;-0.071696392;0.009180782;0.042453246;0.049216044;0.066947925
1997;801.34;0.009180782;20.059999;0.01261989;-0.003506626;0.017820151;0.043302468;0.053335663
1997;798.53;-0.003506626;19.870001;-0.009471486;0.018083228;0.027212503;0.054287253;0.06230198
1997;812.97;0.018083228;17.51;-0.118772062;0.021304599;0.014526981;0.020640368;0.041071626
1997;830.29;0.021304599;20.129999;0.149628726;-0.003047128;0.008876417;0.003589107;0.018294813
1997;827.76;-0.003047128;20.85;0.035767563;-0.014666087;0.006487388;0.016792307;0.014919784
1997;815.62;-0.014666087;21.34;0.023501199;0.005688924;0.025036169;0.029094431;0.034096761
1997;820.26;0.005688924;21.26;-0.003748828;0.005510448;0.026357496;0.018774535;0.046021993
1997;824.78;0.005510448;20.110001;-0.054092145;0.015616286;0.006025849;0.026976891;0.04623051
1997;837.66;0.015616286;20.25;0.006961661;-0.005407922;-0.00524079;0.014385311;0.032960867
1997;833.13;-0.005407922;20.809999;0.027654272;0.003492852;0.010238498;0.016900124;0.043738672
1997;836.04;0.003492852;21.09;0.013455118;0.006985312;0.003959141;0.009616765;0.056719774
1997;841.88;0.006985312;19.91;-0.055950688;-0.014408229;-0.007388226;0.007602034;0.061041954
1997;829.75;-0.014408229;21.57;0.083375188;0.004242242;0.02082555;0.020018078;0.077312444
1997;833.27;0.004242242;21.48;-0.004172462;0.010068765;0.019729499;0.014653114;0.073385577
1997;841.66;0.010068765;19.26;-0.103351955;-0.002744576;0.006594112;-0.001841599;0.056317278
1997;839.35;-0.002744576;19.280001;0.001038474;-0.004396259;0.005635313;0.004860904;0.069863585
1997;835.66;-0.004396259;18.77;-0.026452333;0.013606012;0.015101836;0.026745327;0.075437379
1997;847.03;0.013606012;18.08;-0.036760788;0.003163997;-0.000790999;0.01874786;0.037295019
1997;849.71;0.003163997;19.360001;0.070796515;-0.00294218;-0.004978169;0.01831213;0.054877546
1997;847.21;-0.00294218;19.280001;-0.004132231;-0.00369448;-0.008380449;0.026392512;0.04931481
1997;844.08;-0.00369448;19.02;-0.013485528;0.004975832;-0.000770069;0.046654346;0.046914984
1997;848.28;0.004975832;19.190001;0.008938013;-0.002263404;0.011470269;0.053036733;0.045998963
1997;846.36;-0.002263404;20.85;0.086503331;-0.001039747;0.019554327;0.056169951;0.045819746
1997;845.48;-0.001039747;20.01;-0.04028777;-0.006351422;0.023406822;0.057884279;0.053874722
1997;840.11;-0.006351422;20.1;0.004497751;0.003951863;0.035066836;0.058266179;0.076085275
1997;843.43;0.003951863;20.360001;0.012935373;0.017286556;0.047460963;0.064688237;0.087132305
1997;858.01;0.017286556;18.940001;-0.069744594;0.005710889;0.041095092;0.04742369;0.063157772
1997;862.91;0.005710889;19.459999;0.027455014;0.002734932;0.035913363;0.018205838;0.064711268
1997;865.27;0.002734932;19.040001;-0.021582632;0.004969547;0.033688906;0.035907867;0.048851803
1997;869.57;0.004969547;18.85;-0.009979044;0.015973412;0.022413377;0.022332877;0.05084122
1997;883.46;0.015973412;18.51;-0.018037135;0.011104068;0.016446698;0.000249021;0.037602155
1997;893.27;0.011104068;19.27;0.041058887;0.000705274;0.006078789;-0.00668331;0.028110202
1997;893.90;0.000705274;19.77;0.025947068;0.000581721;-0.017093635;-0.009799754;0.035641571
1997;894.42;0.000581721;20.17;0.020232676;-0.00599271;0.002146643;-0.003790166;0.047147872
1997;889.06;-0.00599271;20.450001;0.013882053;0.010044316;-7.87E-05;0.016838009;0.047859537
1997;897.99;0.010044316;20.1;-0.017114962;0.000790655;-0.015935589;0.021080413;0.019276384
1997;898.70;0.000790655;20.200001;0.004975174;-0.022343385;-0.012684989;0.015021698;0.01584511
1997;878.62;-0.022343385;21.190001;0.049009899;0.020167991;0.007420728;0.045673898;0.063007899
1997;896.34;0.020167991;20.74;-0.021236478;-0.008200013;-0.005924091;0.012495258;0.044871366
1997;888.99;-0.008200013;21.5;0.036644166;-0.005973071;0.016918076;0.027885578;0.057717185
1997;883.68;-0.005973071;21.82;0.014883721;0.004096506;0.037615426;0.037343835;0.062364204
1997;887.30;0.004096506;21.219999;-0.027497754;-0.002434351;0.028062662;0.035027612;0.055392765
1997;885.14;-0.002434351;21.530001;0.014608955;0.006654315;0.037971394;0.045891045;0.064566057
1997;891.03;0.006654315;21;-0.024616859;0.014589857;0.018529118;0.051131836;0.068751894
1997;904.03;0.014589857;19.700001;-0.061904714;0.014258376;0.01078504;0.030507837;0.055617623
1997;916.92;0.014258376;17.82;-0.095431518;-0.005147668;-0.000261746;-0.001766784;0.032958164
1997;912.20;-0.005147668;19.129999;0.073512851;0.007180443;0.00677483;0.000811226;0.041767156
1997;918.75;0.007180443;18.76;-0.019341297;-0.012201361;0.007629932;0.016576871;0.036593197
1997;907.54;-0.012201361;20.4;0.087420043;0.00687573;0.032009608;0.031976552;0.058157216
1997;913.78;0.00687573;19.92;-0.023529412;0.00317363;0.019512355;0.029022303;0.040939832
1997;916.68;0.00317363;19.059999;-0.043172741;0.001854518;-0.001505433;0.024119649;0.01839246
1997;918.38;0.001854518;19.58;0.02728232;0.008035889;-0.005923474;0.019675951;0.020274832
1997;925.76;0.008035889;19;-0.029622063;0.011698496;0.008879191;0.0178556;0.000831749
1997;936.59;0.011698496;19.360001;0.018947421;-0.005317161;-3.20E-05;0.016762938;-0.015556433
1997;931.61;-0.005317161;20.540001;0.06095041;-0.017507326;0.009327938;0.024366419;-0.007342128
1997;915.30;-0.017507326;22.280001;0.084712751;-0.00257839;0.025663717;0.034786409;-0.015830875
1997;912.94;-0.00257839;23.51;0.055206416;0.023046421;0.025751966;0.040922733;-0.000492913
1997;933.98;0.023046421;21.77;-0.074011059;0.002762372;0.008897407;0.019689929;-0.008533373
1997;936.56;0.002762372;21.299999;-0.021589389;0.003993337;0.016795507;0.025369437;0.002978987
1997;940.30;0.003993337;20.959999;-0.015962442;-0.00160587;0.0148995;0.01158141;-0.016218228
1997;938.79;-0.00160587;20.82;-0.006679342;-0.00249257;0.008894428;-0.005592305;-0.016244314
1997;936.45;-0.00249257;21.84;0.048991354;0.006236318;0.014789898;0.000587324;-0.017395483
1997;942.29;0.006236318;22.02;0.008241758;0.010612444;0.010697344;-0.016725212;-0.031062624
1997;952.29;0.010612444;21.389999;-0.0286104;0.002121203;0.008432305;-0.031786536;-0.04052337
1997;954.31;0.002121203;21.48;0.004207621;-0.007513282;-0.003269378;-0.030954302;-0.053064518
1997;947.14;-0.007513282;22.290001;0.037709544;0.00333636;-0.014359018;-0.048915683;-0.050330469
1997;950.30;0.00333636;21.940001;-0.015702108;0.002178259;-0.01399558;-0.039787436;-0.02390824
1997;952.37;0.002178259;20.639999;-0.059252595;0.008347596;-0.027132312;-0.027678318;-0.025735796
1997;960.32;0.008347596;20.049999;-0.028585273;-0.009507248;-0.039882539;-0.021836471;-0.030666861
1997;951.19;-0.009507248;19.77;-0.013965038;-0.018555704;-0.027775734;-0.027481365;-0.023276107
1997;933.54;-0.018555704;22.459999;0.136064694;0.003706322;-0.035060094;-0.010711914;-0.002506588
1997;937.00;0.003706322;22.77;0.01380236;-0.011173959;-0.026157951;-0.017972252;-0.003607257
1997;926.53;-0.011173959;23.75;0.043039087;-0.004867624;-0.000561234;-0.014581287;-0.008094719
1997;922.02;-0.004867624;24.52;0.032421053;0.002982582;0.018795688;-0.009023665;-0.010227544
1997;924.77;0.002982582;23.110001;-0.057504038;-0.025909145;0.000302778;-0.022816484;-0.000929961
1997;900.81;-0.025909145;24.450001;0.057983554;0.012966108;0.025232846;-0.00148755;0.021047724
1997;912.49;0.012966108;24.370001;-0.003271984;0.014816601;0.008405572;0.016537168;0.036329165
1997;926.01;0.014816601;22.639999;-0.070989;0.014405892;-0.014027926;0.001997819;0.018347534
1997;939.35;0.014405892;21.09;-0.068462856;-0.015223293;-0.027306116;-0.009027519;0.008452653
1997;925.05;-0.015223293;23.83;0.129919393;-0.001632344;-0.023112264;0.004324091;0.027522837
1997;923.54;-0.001632344;24.74;0.038187159;-0.003659831;-0.026062759;0.008294172;0.034530177
1997;920.16;-0.003659831;24.1;-0.025869038;-0.00775952;0.008063815;0.014627891;0.034526604
1997;913.02;-0.00775952;24.73;0.026141079;0.000744781;0.016253751;0.00658255;0.034457077
1997;913.70;0.000744781;24.26;-0.019005257;-0.010977345;0.018791726;-0.001214841;0.026496662
1997;903.67;-0.010977345;24.51;0.010305029;-0.004647714;0.028085474;0.022397557;0.045979174
1997;899.47;-0.004647714;24.76;0.010199918;0.031251737;0.035276329;0.022568846;0.059890825
1997;927.58;0.031251737;24.530001;-0.009289136;0.000301861;0.006511568;0.019470019;0.02123806
1997;927.86;0.000301861;24.950001;0.017121891;0.003244024;-0.009516522;0.016317117;0.029691979
1997;930.87;0.003244024;25.27;0.012825611;-0.00195516;-0.019637543;0.017639413;0.031787468
1997;929.05;-0.00195516;24.309999;-0.037989751;0.002314192;-0.005532533;0.023098864;0.038727733
1997;931.20;0.002314192;24.4;0.003702221;0.002598797;-0.012274485;0.026020189;0.044555412
1997;933.62;0.002598797;23.889999;-0.02090168;-0.015627343;0.012874617;0.019611834;0.05301943
1997;919.03;-0.015627343;24.639999;0.03139389;-0.007007388;0.026081847;0.027692241;0.059638967
1997;912.59;-0.007007388;25.99;0.054789004;0.012404256;0.038023647;0.027745209;0.063588249
1997;923.91;0.012404256;25.17;-0.031550596;-0.004480956;0.028790683;0.023065017;0.046617095
1997;919.77;-0.004480956;25.74;0.022646007;0.028126597;0.038770562;0.036498255;0.052545745
1997;945.64;0.028126597;23.77;-0.076534577;-0.00279176;0.00665158;0.001734275;0.026056427
1997;943.00;-0.00279176;24.1;0.013883046;0.004549311;0.001569459;0.013160127;0.024093319
1997;947.29;0.004549311;23.48;-0.025726141;0.00339917;-0.009901931;0.013902818;0.008402918
1997;950.51;0.00339917;22.74;-0.031516184;0.005176169;-0.005565433;0.01527601;-0.006680624
1997;955.43;0.005176169;22.08;-0.029023747;-0.003663272;-0.002187497;0.018065164;0.000188397
1997;951.93;-0.003663272;22;-0.003623188;-0.007826206;-0.004884813;0.032765014;0.021377622
1997;944.48;-0.007826206;22.639999;0.029090864;-0.006956209;0.011572506;0.031085889;0.025421396
1997;937.91;-0.006956209;22.959999;0.014134276;0.007793925;0.024042819;0.034875414;0.013626041
1997;945.22;0.007793925;22.26;-0.030487763;0.008590593;0.020958084;0.023021096;-0.003787478
1997;953.34;0.008590593;22.23;-0.001347709;-0.006356599;0.020297061;0.015482409;-0.080086853
1997;947.28;-0.006356599;22.91;0.030589294;0.008582468;0.037834642;0.024280044;-0.026845283
1997;955.41;0.008582468;22.32;-0.025752946;0.005285689;0.019290148;0.010791179;-0.037941826
1997;960.46;0.005285689;22.27;-0.002240143;0.004758137;0.010578265;-0.005424484;-0.059117506
1997;965.03;0.004758137;21.540001;-0.032779479;0.007937577;0.002020663;-0.021626271;-0.052236718
1997;972.69;0.007937577;21.610001;0.003249768;0.010722841;-0.004718872;-0.017559551;-0.034646187
1997;983.12;0.010722841;20.290001;-0.061082829;-0.009439336;-0.013060461;-0.011026121;-0.043087314
1997;973.84;-0.009439336;20.77;0.023656923;-0.003306498;-0.008338125;-0.005493716;-0.031914894
1997;970.62;-0.003306498;22.309999;0.074145354;-0.00375018;-0.015835239;-0.020533267;-0.033576477
1997;966.98;-0.00375018;19.75;-0.114746711;0.001158245;-0.023599247;-0.026205299;-0.040817804
1997;968.10;0.001158245;20.26;0.025822785;0.002251833;-0.01290156;-0.094112178;-0.048517715
1997;970.28;0.002251833;19.99;-0.013326752;-0.004699674;0.002061261;-0.049913427;-0.047924311
1997;965.72;-0.004699674;20.049999;0.003001451;-0.010841652;0.002868326;-0.048212732;-0.061881291
1997;955.25;-0.010841652;20.530001;0.023940251;-0.011609526;-0.004773619;-0.053985868;-0.040397802
1997;944.16;-0.011609526;21.690001;0.056502676;0.012127182;-0.002669039;-0.03128707;-0.016745043
1997;955.61;0.012127182;20.719999;-0.04472116;0.017444355;-0.082272057;-0.017392032;-0.009847113
1997;972.28;0.017444355;19.530001;-0.057432339;-0.003898054;-0.051867775;-0.032418645;-0.035020776
1997;968.49;-0.003898054;19.860001;0.016897081;-0.018379126;-0.050934961;-0.02656713;-0.024677591
1997;950.69;-0.018379126;22.99;0.157603164;-0.009519402;-0.049448295;-0.013316644;0.008719982
1997;941.64;-0.009519402;23.17;0.007829491;-0.068656812;-0.028694618;-0.015005735;0.022779406
1997;876.99;-0.068656812;31.120001;0.343116142;0.051152237;0.070696359;0.050331247;0.079453586
1997;921.85;0.051152237;31.219999;0.003213303;-0.002918045;0.020513099;0.002093616;0.031425937
1997;919.16;-0.002918045;33.75;0.081037831;-0.016841464;0.025675617;-0.014360938;0.035336612
1997;903.68;-0.016841464;38.200001;0.131851881;0.012106055;0.038011243;0.014363492;0.057232649
1997;914.62;0.012106055;35.09;-0.081413637;0.026644945;0.014093285;0.015011699;0.065765017
1997;938.99;0.026644945;32.09;-0.085494443;0.001885004;-0.019020437;0.007678463;0.034814002
1997;940.76;0.001885004;32.240002;0.004674416;0.002125941;-0.018049237;-0.002689315;0.038277563
1997;942.76;0.002125941;32.18;-0.001861104;-0.005017184;-0.039034325;0.001941109;0.032182104
1997;938.03;-0.005017184;32.57;0.012119329;-0.011214993;-0.022781787;0.02233404;0.048783088
1997;927.51;-0.011214993;36.27;0.113601474;-0.006878632;0.000905651;0.038360772;0.05914761
1997;921.13;-0.006878632;36.630001;0.009925586;0.002876901;0.027216571;0.027726814;0.059329302
1997;923.78;0.002876901;36.380001;-0.006825007;-0.019290307;0.015642252;0.029271039;0.049806231
1997;905.96;-0.019290307;37.84;0.040131912;0.011810676;0.042639852;0.050421652;0.054064197
1997;916.66;0.011810676;36.639999;-0.0317125;0.01275282;0.046167608;0.042262126;0.040069382
1997;928.35;0.01275282;33.66;-0.081331853;0.019227662;0.037421231;0.050002693;0.037744385
1997;946.20;0.019227662;31.58;-0.061794415;-0.008423166;0.000496724;0.026928768;0.023081801
1997;938.23;-0.008423166;31.549999;-0.00095;0.006778722;0.013418884;0.041077348;0.029108001
1997;944.59;0.006778722;29.93;-0.051347038;0.015234123;0.007463556;0.030182407;0.011338253
1997;958.98;0.015234123;27.32;-0.087203475;0.004285804;-0.003733133;0.025871238;-0.01272185
1997;963.09;0.004285804;26.65;-0.024524158;-0.017049289;0.012127631;0.020018898;-0.009749868
1997;946.67;-0.017049289;29.799999;0.118198837;0.004383787;0.026418921;0.030749892;-0.007964761
