year;open_abs;high_abs;low_abs;close_abs;close_rel_chg;vol_abs;vol_rel_chg;range_abs;range_rel;1d_rel_chg;5d_rel_chg;10d_rel_chg;20d_rel_chg
2000;1351.46;1353.5;1339.26;1343.55;-0.005852929;1128000000;-0.193882656;14.24;0.010598787;0.019604778;-0.001950058;-0.051125749;-0.035495516
2000;1343.55;1380.33;1343.55;1369.89;0.019604778;1358300000;0.204166667;36.78;0.026848871;0.007526152;-0.04214937;-0.04667528;-0.050434706
2000;1369.89;1389.05;1364.14;1380.2;0.007526152;1202400000;-0.114775823;24.91;0.018048109;-0.006535285;-0.041631648;-0.047101869;-0.048492972
2000;1380.2;1380.27;1370.27;1371.18;-0.006535285;1083400000;-0.098968729;10;0.007292989;-0.008160854;-0.047827419;-0.030820169;-0.032351697
2000;1371.18;1385.82;1358.48;1359.99;-0.008160854;1195100000;0.103101348;27.34;0.020103089;-0.014014809;-0.07003728;-0.018948669;-0.030470812
2000;1359.99;1359.99;1340.48;1340.93;-0.014014809;1061300000;-0.111957158;19.51;0.014549604;-0.021462716;-0.049271774;-0.01539976;-0.010649325
2000;1340.93;1340.93;1305.38;1312.15;-0.021462716;1561100000;0.470931876;35.55;0.027092939;0.008070724;-0.00472507;-0.022009679;0.01319971
2000;1312.15;1332.32;1312.15;1322.74;0.008070724;1189900000;-0.237781052;20.17;0.015248651;-0.012957951;-0.005707849;0.018764081;0.019074043
2000;1322.96;1346.44;1305.2;1305.6;-0.012957951;1324900000;0.113454912;41.24;0.03158701;-0.031295956;0.01786152;0.021246936;0.028293505
2000;1305.6;1305.6;1261.16;1264.74;-0.031295956;1421600000;0.072986641;44.44;0.035137657;0.008001645;0.054936192;0.026574632;0.061799263
2000;1264.74;1285.31;1254.07;1274.86;0.008001645;1449900000;0.019907147;31.24;0.024504651;0.024386992;0.035627441;0.016472397;0.067097564
2000;1274.86;1305.97;1274.86;1305.95;0.024386992;1087100000;-0.250224153;31.11;0.023821739;0.007075309;-0.017366668;-0.003943489;0.044680118
2000;1305.97;1315.94;1301.64;1315.19;0.007075309;806500000;-0.258117928;14.3;0.010872954;0.010439556;0.024612413;-0.001459865;0.03217786
2000;1315.19;1332.03;1310.96;1328.92;0.010439556;1092700000;0.354866708;21.07;0.01585498;0.003988201;0.003326009;-0.001580231;0.019587334
2000;1328.92;1335.93;1325.78;1334.22;0.003988201;1015300000;-0.070833715;10.15;0.007607441;-0.010448052;-0.026884622;-0.01174469;0.022447572
2000;1334.22;1340.1;1317.51;1320.28;-0.010448052;1035500000;0.019895597;22.59;0.017110007;-0.028031933;-0.018496077;0.004824734;0.040483837
2001;1320.28;1320.28;1276.05;1283.27;-0.028031933;1129400000;0.090680831;44.23;0.034466636;0.050098576;0.013660414;0.036001777;0.064475909
2001;1283.27;1347.76;1274.62;1347.56;0.050098576;1880700000;0.665220471;73.14;0.054275876;-0.010552406;-0.025445991;0.000304254;0.019227344
2001;1347.56;1350.24;1329.14;1333.34;-0.010552406;2131000000;0.133088744;21.1;0.015824921;-0.026242369;-0.004889976;0.006899966;0.01209744
2001;1333.34;1334.77;1294.95;1298.35;-0.026242369;1430800000;-0.328578132;39.82;0.030669696;-0.001917819;0.015558208;0.034312782;0.043100859
2001;1298.35;1298.35;1276.29;1295.86;-0.001917819;1115500000;-0.220366229;22.06;0.017023444;0.00381214;0.023760283;0.049804763;0.04352322
2001;1295.86;1311.72;1295.14;1300.8;0.00381214;1191300000;0.067951591;16.58;0.012746002;0.009586408;0.022040283;0.048816113;0.030819496
2001;1300.8;1313.76;1287.28;1313.27;0.009586408;1296500000;0.088306892;26.48;0.020163409;0.010317756;0.026422594;0.033686904;0.014665682
2001;1313.27;1332.19;1309.72;1326.82;0.010317756;1411200000;0.088468955;22.47;0.016935229;-0.006232948;0.011847877;0.021201067;-0.009089402
2001;1326.82;1333.21;1311.59;1318.55;-0.006232948;1276000000;-0.095804989;21.62;0.0163968;0.006143112;0.018467256;0.034598612;0.008918888
2001;1318.32;1327.81;1313.33;1326.65;0.006143112;1205700000;-0.055094044;14.48;0.01091471;0.002125655;0.025440018;0.035487883;-0.00591716
2001;1326.65;1346.92;1325.41;1329.47;0.002125655;1349100000;0.118935058;21.51;0.01617938;0.01391532;0.02619841;0.027484637;-0.010192031
2001;1329.89;1352.71;1327.41;1347.97;0.01391532;1445000000;0.071084427;25.3;0.018768964;-0.00402828;0.007077309;0.018917335;-0.01584605
2001;1347.97;1354.55;1336.74;1342.54;-0.00402828;1407800000;-0.025743945;17.81;0.013265899;0.000268148;0.009243672;0.005161857;-0.030546576
2001;1342.54;1353.62;1333.84;1342.9;0.000268148;1164000000;-0.173178008;19.78;0.014729317;0.013031499;0.015838856;0.008496537;-0.047628267
2001;1342.9;1362.9;1339.63;1360.4;0.013031499;1232600000;0.058934708;23.27;0.017105263;0.002866804;0.009798589;-0.005983534;-0.077278742
2001;1360.4;1369.75;1357.28;1364.3;0.002866804;1309000000;0.061982801;12.47;0.009140218;-0.004976911;0.00125339;-0.017158983;-0.081712233
2001;1364.3;1367.35;1354.63;1357.51;-0.004976911;1258000000;-0.038961039;12.72;0.009370097;-0.001885806;0.011756819;-0.018401338;-0.082246171
2001;1357.51;1357.51;1342.75;1354.95;-0.001885806;1098000000;-0.12718601;14.76;0.010893391;0.006804679;-0.00404443;-0.029661611;-0.064430422
2001;1354.92;1365.54;1350.36;1364.17;0.006804679;1053100000;-0.040892532;15.18;0.011127645;0.007007924;-0.007227838;-0.024820953;-0.077871526
2001;1364.17;1375.68;1356.2;1373.73;0.007007924;1149800000;0.091824138;19.48;0.01418037;-0.005619736;-0.015628981;-0.039986023;-0.097391773
2001;1373.73;1383.37;1364.66;1366.01;-0.005619736;1295300000;0.126543747;18.71;0.013696825;0.005461161;-0.018389324;-0.036668838;-0.09134633
2001;1366.01;1373.5;1359.34;1373.47;0.005461161;1118800000;-0.13626187;14.16;0.010309654;-0.017473989;-0.029807713;-0.034117964;-0.101414665
2001;1373.47;1376.38;1348.72;1349.47;-0.017473989;1048400000;-0.062924562;27.66;0.020496936;0.003586593;-0.025721209;-0.035525058;-0.080075882
2001;1349.47;1354.56;1344.48;1354.31;0.003586593;1013000000;-0.033765738;10.08;0.007442905;-0.001513686;-0.017721201;-0.055651956;-0.074214914
2001;1354.31;1363.55;1350.04;1352.26;-0.001513686;1059600000;0.046001974;13.51;0.009990682;-0.008408146;-0.024743762;-0.071724373;-0.066828864
2001;1352.26;1352.26;1334.26;1340.89;-0.008408146;1158300000;0.093148358;18;0.01342392;-0.006234665;-0.01862196;-0.065680257;-0.056790639
2001;1341.1;1350.32;1332.42;1332.53;-0.006234665;1107200000;-0.044116377;17.9;0.013433093;-0.013335535;-0.004442677;-0.065041688;-0.074377312
2001;1332.53;1332.53;1309.98;1314.76;-0.013335535;1075500000;-0.02863078;22.55;0.017151419;0.011827254;-0.010062673;-0.035831635;-0.102376099
2001;1314.76;1330.96;1313.64;1330.31;0.011827254;1039100000;-0.033844723;17.32;0.013019522;-0.008652119;-0.03861506;-0.054400854;-0.099713601
2001;1330.31;1336.62;1317.51;1318.8;-0.008652119;1075200000;0.034741603;19.11;0.014490446;-0.002183803;-0.048172581;-0.059796785;-0.115324537
2001;1318.8;1320.73;1304.72;1315.92;-0.002183803;1150300000;0.06984747;16.01;0.012166393;0.008123594;-0.047951243;-0.05675877;-0.108182868
2001;1315.92;1331.29;1315.92;1326.61;0.008123594;1153700000;0.002955751;15.37;0.011585922;-0.01890533;-0.060869434;-0.06967383;-0.132729287
2001;1326.61;1326.61;1293.18;1301.53;-0.01890533;1257200000;0.089711363;33.43;0.025685155;-0.017356496;-0.026030902;-0.04619179;-0.100435641
2001;1301.53;1307.16;1278.44;1278.94;-0.017356496;1112200000;-0.115335667;28.72;0.022456096;-0.018507514;-0.016419848;-0.019656903;-0.106588268
2001;1278.94;1282.97;1253.16;1255.27;-0.018507514;1208500000;0.086585147;29.81;0.023747879;-0.001951771;-0.012212512;0.005273766;-0.106056864
2001;1255.27;1259.94;1228.33;1252.82;-0.001951771;1365900000;0.130244104;31.61;0.025231079;-0.005555467;-0.009251129;0.009514535;-0.107948468
2001;1252.82;1252.82;1215.44;1245.86;-0.005555467;1231300000;-0.098543085;37.38;0.030003371;0.017489927;-0.00937505;-0.009985071;-0.085105871
2001;1245.86;1267.69;1241.71;1267.65;0.017489927;1130800000;-0.081621051;25.98;0.020494616;-0.007659843;-0.02069972;-0.069017473;-0.090687493
2001;1267.65;1272.76;1252.26;1257.94;-0.007659843;1114100000;-0.014768306;20.5;0.016296485;-0.014309109;-0.003291095;-0.047919615;-0.060233397
2001;1257.94;1263.47;1229.65;1239.94;-0.014309109;1225300000;0.099811507;33.82;0.027275513;0.001040373;0.017702469;-0.059059309;-0.069882414
2001;1239.94;1241.36;1214.5;1241.23;0.001040373;1294900000;0.056802416;26.86;0.021639825;-0.00567985;0.018940889;-0.054518502;-0.075151261
2001;1241.23;1251.01;1219.74;1234.18;-0.00567985;1294000000;-0.000695034;31.27;0.025336661;0.005858141;-0.000615793;-0.067777796;-0.059837301
2001;1234.18;1242.55;1234.04;1241.41;0.005858141;929200000;-0.281916538;8.51;0.006855108;0.009980587;-0.049339058;-0.056870816;-0.076960875
2001;1241.41;1267.42;1241.41;1253.8;0.009980587;1091800000;0.174989238;26.01;0.020744935;0.006452385;-0.044775881;-0.08867443;-0.117514755
2001;1253.8;1263.86;1253.8;1261.89;0.006452385;1132200000;0.037003114;10.06;0.007972169;0.002258517;-0.075426543;-0.110746579;-0.125716188
2001;1261.89;1266.5;1257.6;1264.74;0.002258517;1114100000;-0.015986575;8.9;0.007037019;-0.024763983;-0.072093869;-0.116355931;-0.08958363
2001;1264.74;1264.74;1228.42;1233.42;-0.024763983;1085900000;-0.025311911;36.32;0.029446579;-0.043180749;-0.067203386;-0.075878452;-0.085121046
2001;1233.42;1233.42;1176.78;1180.16;-0.043180749;1229000000;0.13178009;56.64;0.047993492;0.014828498;-0.007922655;-0.023276505;-0.03607138
2001;1180.16;1197.83;1171.5;1197.66;0.014828498;1360900000;0.107323027;26.33;0.021984537;-0.025842059;-0.045956281;-0.012933554;-0.024447673
2001;1197.66;1197.66;1155.35;1166.71;-0.025842059;1397400000;0.026820486;42.31;0.036264367;0.00587121;-0.038201438;-0.01150243;-0.000702831
2001;1166.71;1182.04;1166.71;1173.56;0.00587121;1259500000;-0.098683269;15.33;0.013062817;-0.01962405;-0.047701012;-0.021822489;0.008469955
2001;1173.56;1173.56;1148.64;1150.53;-0.01962405;1543560000;0.225533942;24.92;0.021659583;0.017626659;-0.009300062;0.008517814;0.025336149
2001;1150.53;1173.5;1147.18;1170.81;0.017626659;1126200000;-0.270387934;26.32;0.022480163;-0.024077348;-0.015476465;-0.021301492;0.017936301
2001;1170.81;1180.56;1142.19;1142.62;-0.024077348;1235900000;0.09740721;38.37;0.033580718;-0.017923719;0.034613432;-0.031646567;0.08361485
2001;1142.62;1149.39;1118.74;1122.14;-0.017923719;1346300000;0.089327616;30.65;0.027313882;-0.004063664;0.02775946;-0.016833907;0.117231362
2001;1122.14;1124.27;1081.19;1117.58;-0.004063664;1723950000;0.280509545;43.08;0.038547576;0.019909089;0.027174788;0.030297607;0.112206732
2001;1117.58;1141.83;1117.58;1139.83;0.019909089;1364900000;-0.208271702;24.25;0.021275102;0.011282384;0.017985138;-0.010001491;0.074160182
2001;1139.83;1160.02;1139.83;1152.69;0.011282384;1114000000;-0.183822991;20.19;0.017515551;0.025574959;-0.005916595;-0.013099793;0.049258691
2001;1152.69;1183.35;1150.96;1182.17;0.025574959;1314200000;0.179712747;32.39;0.027398767;-0.024429651;-0.064043243;-0.011664989;0.039402116
2001;1182.17;1182.17;1147.83;1153.29;-0.024429651;1333400000;0.014609648;34.34;0.029775685;-0.004630232;-0.043388913;0.010925266;0.070433282
2001;1153.29;1161.69;1136.26;1147.95;-0.004630232;1234500000;-0.074171291;25.43;0.022152533;0.010784442;0.003040202;0.030968248;0.09155451
2001;1147.95;1162.8;1143.83;1160.33;0.010784442;1280800000;0.037505063;18.97;0.016348797;-0.012461972;-0.027492179;0.01667629;0.076814355
2001;1160.33;1169.51;1137.51;1145.87;-0.012461972;1254900000;-0.020221736;32;0.027926379;-0.034393081;-0.007225951;0.040091808;0.10522136
2001;1145.87;1145.87;1100.19;1106.46;-0.034393081;1386100000;0.104550163;45.68;0.041284818;-0.002901144;0.055962258;0.119028252;0.145481988
2001;1106.46;1117.5;1091.99;1103.25;-0.002901144;1425590000;0.028490008;25.51;0.023122592;0.043680036;0.056777702;0.136360752;0.131728983
2001;1103.25;1151.47;1103.25;1151.44;0.043680036;1368000000;-0.040397309;48.22;0.041877996;-0.019983673;0.027843396;0.079500452;0.10002258
2001;1151.44;1151.44;1119.29;1128.43;-0.019983673;1266800000;-0.073976608;32.15;0.028490912;0.008117473;0.045417084;0.085011919;0.11970614
2001;1128.43;1146.13;1126.38;1137.59;0.008117473;1062800000;-0.16103568;19.75;0.017361264;0.02706599;0.047662163;0.063186209;0.108659535
2001;1137.59;1173.92;1137.59;1168.38;0.02706599;1349600000;0.269853218;36.33;0.031094336;-0.002131156;0.05972372;0.051669833;0.074599017
2001;1168.38;1182.24;1160.26;1165.89;-0.002131156;1290300000;-0.043938945;21.98;0.01885255;0.015104341;0.075307276;0.058864901;0.07658527
2001;1165.89;1183.51;1157.73;1183.5;0.015104341;1102000000;-0.145935054;25.78;0.021782847;-0.003227714;0.05025771;0.058766371;0.052530629
2001;1183.5;1184.64;1167.38;1179.68;-0.003227714;913900000;-0.170689655;17.26;0.014631086;0.010282449;0.037874678;0.059151634;0.058693883
2001;1179.68;1192.25;1168.9;1191.81;0.010282449;1109600000;0.214137214;23.35;0.019592049;0.038890427;0.014817798;0.062619042;0.048355023
2001;1191.81;1248.42;1191.81;1238.16;0.038890427;1918900000;0.729361932;56.61;0.04572107;0.012542805;-0.007599987;0.023639917;0.037822252
2001;1238.16;1253.71;1233.39;1253.69;0.012542805;1486800000;-0.225181093;20.32;0.016208154;-0.008542782;-0.015290861;-0.004075968;0.027758058
2001;1253.7;1253.7;1234.41;1242.98;-0.008542782;1338700000;-0.0996099;19.29;0.015519156;-0.014980128;0.008101498;0.019010764;0.0394053
2001;1242.98;1242.98;1217.47;1224.36;-0.014980128;1012600000;-0.243594532;25.51;0.020835375;-0.012161456;0.020500506;0.031975889;0.072258159
2001;1224.36;1233.54;1208.89;1209.47;-0.012161456;1216500000;0.201362828;24.65;0.020380828;0.015940867;0.047103277;0.0427708;0.082606431
2001;1209.47;1232.36;1207.38;1228.75;0.015940867;1203600000;-0.010604192;24.98;0.020329603;0.004695829;0.031479145;0.021802645;0.049074262
2001;1228.75;1248.3;1228.75;1234.52;0.004695829;1345200000;0.117647059;19.55;0.015836114;0.015009882;0.011389042;0.016735249;0.047508343
2001;1234.52;1253.07;1234.52;1253.05;0.015009882;1091300000;-0.188745168;18.55;0.014803879;-0.002865009;0.010821595;-0.005889629;0.01982363
2001;1253.05;1269.3;1243.99;1249.46;-0.002865009;1266800000;0.160817374;25.31;0.020256751;0.013589871;0.011244858;-0.000432187;0.014782386
2001;1249.46;1266.47;1243.55;1266.44;0.013589871;1181300000;-0.067492895;22.92;0.018097975;0.000781719;-0.004137583;-0.013423455;-0.014497331
2001;1266.44;1272.93;1257.7;1267.43;0.000781719;1342200000;0.136205875;15.23;0.012016443;-0.014872616;-0.009381189;0.013854809;-0.009160269
2001;1267.43;1267.43;1239.88;1248.58;-0.014872616;1137900000;-0.152212785;27.55;0.022065066;0.014440404;0.005286005;0.031964311;0.009683
2001;1248.58;1267.51;1232;1266.61;0.014440404;1082100000;-0.049037701;35.51;0.028035465;-0.002447478;-0.016532319;0.020014053;0.000394755
2001;1266.61;1270;1259.19;1263.51;-0.002447478;949000000;-0.123001571;10.81;0.008555532;-0.00182824;-0.011547198;0.039034119;0.015876408
2001;1266.71;1267.01;1253;1261.2;-0.00182824;1006300000;0.060379347;14.01;0.011108468;-0.004487789;-0.009324453;0.038201713;0.007001269
2001;1261.2;1261.65;1247.83;1255.54;-0.004487789;1132400000;0.125310544;13.82;0.011007216;-0.000286729;0.023456043;0.026689711;0.017060388
2001;1255.54;1268.14;1254.56;1255.18;-0.000286729;1056700000;-0.06684917;13.58;0.010819165;-0.007576603;0.026538026;0.030266575;0.007791711
2001;1255.18;1259.84;1240.79;1245.67;-0.007576603;906200000;-0.142424529;19.05;0.015292975;0.002609038;0.037160725;0.025865598;0.007000249
2001;1245.67;1249.68;1241.02;1248.92;0.002609038;858200000;-0.05296844;8.66;0.006933991;0.00041636;0.051172213;0.015221151;0.005548794
2001;1248.92;1257.45;1245.36;1249.44;0.00041636;1071800000;0.248893032;12.09;0.009676335;0.028452747;0.047973492;-0.001088488;-0.006274811
2001;1249.44;1286.39;1243.02;1284.99;0.028452747;1405300000;0.311158798;43.37;0.033751235;0.002723757;0.003159558;-0.022700566;-0.050677437
2001;1284.99;1296.48;1282.65;1288.49;0.002723757;1355600000;-0.035366114;13.83;0.010733494;0.002693075;0.003632159;-0.021591165;-0.05753246
2001;1288.49;1292.06;1281.15;1291.96;0.002693075;1130800000;-0.165830629;10.91;0.008444534;0.016153751;-0.01089043;-0.019234342;-0.064653704
2001;1291.96;1312.95;1287.87;1312.83;0.016153751;1174900000;0.038998939;25.08;0.019103768;-0.002627911;-0.034200925;-0.02228773;-0.076361753
2001;1312.83;1315.93;1306.89;1309.38;-0.002627911;1260400000;0.072772151;9.04;0.006904031;-0.015526432;-0.04681605;-0.030052391;-0.065863233
2001;1309.38;1309.38;1288.7;1289.05;-0.015526432;1134800000;-0.099650904;20.68;0.016042822;0.003196152;-0.025778674;-0.009379;-0.040347543
2001;1289.05;1295.04;1281.22;1293.17;0.003196152;1100700000;-0.030049348;13.82;0.010686917;-0.011815925;-0.02513204;-0.021814611;-0.052444768
2001;1293.17;1293.17;1276.42;1277.89;-0.011815925;828100000;-0.24766058;16.75;0.013107544;-0.007794098;-0.008435781;-0.018389689;-0.046396795
2001;1277.89;1278.42;1265.41;1267.93;-0.007794098;1026000000;0.238980799;13.01;0.010260819;-0.015655438;0.012335066;-0.00952734;-0.040357118
2001;1267.93;1267.93;1245.96;1248.08;-0.015655438;1158600000;0.129239766;21.97;0.017603038;0.006201526;0.017587014;-0.005191975;-0.029653548
2001;1248.08;1261.91;1248.07;1255.82;0.006201526;1226600000;0.058691524;13.84;0.011020688;0.003862018;0.016833623;-0.028626714;-0.023586183
2001;1255.82;1265.34;1246.88;1260.67;0.003862018;1015000000;-0.172509376;18.46;0.014643007;0.005108395;0.003402952;-0.036734435;-0.02878628
2001;1260.67;1267.17;1256.36;1267.11;0.005108395;836500000;-0.175862069;10.81;0.008531225;0.01299019;-0.010038592;-0.046310107;-0.023983711
2001;1267.11;1286.62;1267.11;1283.57;0.01299019;1116800000;0.335086671;19.51;0.015199794;-0.010548704;-0.021596017;-0.055306684;-0.038268267
2001;1283.57;1283.85;1269.01;1270.03;-0.010548704;1061900000;-0.049158309;14.84;0.011684763;0.005456564;-0.022385298;-0.036920388;-0.039991181
2001;1270.03;1277.08;1265.08;1276.96;0.005456564;1089600000;0.026085319;12;0.009397319;-0.009397319;-0.044707743;-0.031261747;-0.067637201
2001;1276.96;1277.11;1259.99;1264.96;-0.009397319;726200000;-0.333516887;17.12;0.013534025;-0.008355995;-0.040001265;-0.031313243;-0.05231786
2001;1264.96;1264.96;1249.23;1254.39;-0.008355995;870100000;0.198154778;15.73;0.01253996;0.001163912;-0.036639323;-0.028531796;-0.058091981
2001;1254.39;1261;1235.75;1255.85;0.001163912;1136500000;0.306171704;25.25;0.020105904;-0.011346897;-0.034454752;-0.031126329;-0.060254011
2001;1255.85;1259.75;1241.59;1241.6;-0.011346897;1063600000;-0.064144303;18.16;0.014626289;-0.017501611;-0.014867912;-0.02458924;-0.026949098
2001;1241.6;1241.6;1218.9;1219.87;-0.017501611;1242900000;0.168578413;22.7;0.01860854;-0.004516875;0.01407527;0.005189078;-0.003434792
2001;1219.87;1221.5;1203.03;1214.36;-0.004516875;1635550000;0.315914394;18.47;0.015209658;-0.004883231;0.009050035;0.00825126;-0.009807635
2001;1214.36;1221.23;1208.33;1208.43;-0.004883231;1111600000;-0.320350952;12.9;0.010675008;0.003434208;0.008415878;0.023410541;0.004973395
2001;1208.43;1226.11;1207.71;1212.58;0.003434208;1184900000;0.065940986;18.4;0.015174257;0.008708704;0.003447195;0.018035923;-0.00401623
2001;1212.58;1225.61;1210.07;1223.14;0.008708704;1350100000;0.139421048;15.54;0.012705005;0.011364194;-0.009868045;-0.003188515;-0.006638651
2001;1223.14;1240.24;1220.25;1237.04;0.011364194;1546820000;0.145707725;19.99;0.016159542;-0.009449977;-0.008762853;-0.037549311;-0.021171506
2001;1237.04;1237.73;1221.41;1225.35;-0.009449977;1189200000;-0.231196907;16.32;0.013318644;-0.00550863;-0.000791611;-0.021683601;-0.028008324
2001;1225.35;1231.5;1213.6;1218.6;-0.00550863;1050100000;-0.116969391;17.9;0.014688987;-0.001509929;0.014869522;-0.03042836;-0.038527819
2001;1218.6;1220.7;1204.64;1216.76;-0.001509929;1198900000;0.14170079;16.06;0.013198987;-0.004676354;0.014538611;-0.030063447;-0.021590125
2001;1216.76;1219.92;1207.29;1211.07;-0.004676354;1162100000;-0.030694804;12.63;0.010428794;0.012493085;0.006746101;-0.002419348;-0.006721329
2001;1211.07;1234.44;1211.07;1226.2;0.012493085;1327300000;0.142156441;23.37;0.019058881;-0.00148426;-0.029040939;-0.008579351;-0.016620453
2001;1226.2;1237.29;1221.14;1224.38;-0.00148426;1832360000;0.380516839;16.15;0.013190349;0.01007857;-0.020908541;-0.017911106;-0.016220454
2001;1224.42;1239.78;1224.03;1236.72;0.01007857;1128300000;-0.384236722;15.75;0.0127353;-0.0018355;-0.044634194;-0.018015396;-0.020610971
2001;1236.71;1236.71;1229.43;1234.45;-0.0018355;622110000;-0.448630683;7.28;0.005897363;-0.012321277;-0.043962898;-0.021661469;-0.015002633
2001;1234.45;1234.45;1219.15;1219.24;-0.012321277;934900000;0.502788896;15.3;0.012548801;-0.023498245;-0.009104032;-0.003461173;0.001238476
2001;1219.24;1219.24;1188.74;1190.59;-0.023498245;1056700000;0.130281314;30.5;0.025617551;0.006878942;0.021073585;0.017016773;0.019956492
2001;1190.59;1201.76;1189.75;1198.78;0.006878942;1045700000;-0.010409766;12.01;0.010018519;-0.014397971;0.003061446;-0.006464906;0.001418108
2001;1198.78;1203.43;1179.93;1181.52;-0.014397971;1263800000;0.208568423;23.5;0.019889634;-0.001134132;0.027862415;-0.008353646;0.019364886
2001;1181.52;1184.93;1168.46;1180.18;-0.001134132;1384100000;0.095189112;16.47;0.013955498;0.023691301;0.02332695;0.008735956;0.00283855
2001;1180.18;1210.25;1180.18;1208.14;0.023691301;1394000000;0.007152662;30.07;0.0248895;0.006240999;0.005694704;-0.004312414;-0.020452928
2001;1208.14;1218.54;1203.61;1215.68;0.006240999;1121700000;-0.195337159;14.93;0.012281192;-0.010882798;-0.003973085;-0.008110687;-0.020992366
2001;1215.68;1219.63;1200.05;1202.45;-0.010882798;1039800000;-0.073014175;19.58;0.016283421;0.009971309;-0.009497276;0.001721485;-0.009281051
2001;1202.45;1215.36;1196.14;1214.44;0.009971309;1238100000;0.190709752;19.22;0.015826224;-0.005541649;-0.035234347;-0.002643194;-0.022817101
2001;1214.44;1214.44;1198.33;1207.71;-0.005541649;1316300000;0.063161296;16.11;0.013339295;0.006052778;-0.01425839;0.00680627;-0.024583716
2001;1207.71;1225.04;1205.8;1215.02;0.006052778;1343500000;0.020663982;19.24;0.01583513;-0.003432042;-0.009950453;0.004715972;-0.027456338
2001;1215.02;1215.69;1207.04;1210.85;-0.003432042;1170900000;-0.128470413;8.65;0.007143742;-0.016368667;-0.004154107;0.002890531;-0.040368336
2001;1210.85;1215.22;1190.5;1191.03;-0.016368667;986900000;-0.157144077;24.72;0.020755145;-0.01627163;0.011326331;0.007934309;-0.016473137
2001;1191.03;1191.03;1165.54;1171.65;-0.01627163;1198700000;0.214611409;25.49;0.021755644;0.016079887;0.033781419;0.027952033;-0.012281825
2001;1171.65;1190.52;1171.28;1190.49;0.016079887;1280700000;0.068407441;19.24;0.016161413;0.010449479;0.021369352;-0.005846332;-0.021150955
2001;1190.49;1204.18;1182.65;1202.93;0.010449479;1213900000;-0.052158976;21.53;0.017897966;0.002402467;0.01481383;-0.01621042;-0.033950438
2001;1202.93;1209.26;1195.99;1205.82;0.002402467;1015300000;-0.16360491;13.27;0.011004959;-0.001078105;0.007074024;-0.012987013;-0.01732431
2001;1205.82;1209.05;1200.41;1204.52;-0.001078105;909100000;-0.104599626;8.64;0.007172982;0.005570684;-0.003354033;-0.010983628;-0.02101252
2001;1204.52;1222.74;1204.52;1211.23;0.005570684;1129200000;0.242107579;18.22;0.01504256;0.003880353;-0.005638896;-0.020227372;-0.041049181
2001;1211.23;1223.04;1211.23;1215.93;0.003880353;1340300000;0.186946511;11.81;0.00971273;0.003964044;-0.026646271;-0.031177782;-0.05540615
2001;1215.93;1226.27;1215.31;1220.75;0.003964044;1218300000;-0.091024398;10.96;0.008978087;-0.005242679;-0.03057137;-0.032021298;-0.075134139
2001;1220.75;1220.75;1205.31;1214.35;-0.005242679;939900000;-0.228515144;15.44;0.012714621;-0.011421748;-0.019920122;-0.043134187;-0.066512949
2001;1214.35;1214.35;1197.35;1200.48;-0.011421748;811700000;-0.136397489;17;0.014161002;0.003265361;-0.007655271;-0.024215314;-0.056260829
2001;1200.47;1207.56;1195.64;1204.4;0.003265361;1012000000;0.246766047;11.92;0.009897044;-0.01732813;-0.014671206;-0.039139821;-0.060328794
2001;1204.4;1206.79;1181.27;1183.53;-0.01732813;1124600000;0.111264822;25.52;0.021562614;-8.4493E-05;-0.004655564;-0.015394625;-0.065169451
2001;1183.53;1184.71;1174.68;1183.43;-8.4493E-05;1104200000;-0.018139783;10.03;0.008475364;0.005686859;-0.001495652;-0.01803233;-0.082514386
2001;1183.43;1193.33;1169.55;1190.16;0.005686859;960900000;-0.129777214;23.78;0.019980507;0.000949452;-0.023685891;-0.004394367;-0.082022585
2001;1190.16;1193.82;1185.12;1191.29;0.000949452;837600000;-0.128317203;8.7;0.007303008;-0.003827783;-0.016687792;-0.010140268;-0.128029279
2001;1191.29;1198.79;1184.26;1186.73;-0.003827783;964600000;0.151623687;14.53;0.012243729;-0.007339496;-0.024832944;-0.021251675;-0.129759929
2001;1186.73;1191.21;1177.61;1178.02;-0.007339496;1065600000;0.104706614;13.6;0.011544796;0.003089931;-0.010789291;-0.025008064;-0.137450977
2001;1178.02;1181.8;1166.08;1181.66;0.003089931;1055400000;-0.009572072;15.72;0.013303319;-0.016663;-0.016561447;-0.044539038;-0.166816174
2001;1181.66;1181.66;1156.07;1161.97;-0.016663;974300000;-0.076842903;25.59;0.022022944;0.008124134;0.019759546;-0.024432645;-0.168825357
2001;1161.97;1171.41;1160.94;1171.41;0.008124134;897100000;-0.079236375;10.47;0.008937947;-0.01207946;0.006658642;-0.032840765;-0.143382761
2001;1171.41;1179.85;1156.56;1157.26;-0.01207946;1041600000;0.161074574;23.29;0.020125123;0.006956086;0.003672468;-0.022052089;-0.125287317
2001;1157.26;1168.56;1153.34;1165.31;0.006956086;1110800000;0.066436252;15.22;0.013060902;-0.002763213;-0.014373858;-0.050553072;-0.135817937
2001;1165.31;1169.86;1160.96;1162.09;-0.002763213;986200000;-0.112171408;8.9;0.007658615;0.019654244;-0.028448743;-0.06566617;-0.123467201
2001;1162.09;1185.15;1162.09;1184.93;0.019654244;1043600000;0.058203204;23.06;0.019461065;-0.004827289;-0.043335893;-0.077970851;-0.121517727
